timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1776900297289,1368,List Products,200,,Thread-Gruppe 1-10,text,true,,112658,176,16,16,1165,0,0
1776900297635,1153,List Products,200,,Thread-Gruppe 1-12,text,true,,123956,176,16,16,910,0,0
1776900297635,1153,List Products,200,,Thread-Gruppe 1-11,text,true,,112658,176,16,16,910,0,0
1776900298370,475,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,9792,263,16,16,475,0,0
1776900297936,952,List Products,200,,Thread-Gruppe 1-13,text,true,,151559,176,16,16,910,0,0
1776900298152,776,Update Cart,200,,Thread-Gruppe 1-1,text,true,,10461,448,16,16,301,0,0
1776900298152,301,Update Cart-0,302,,Thread-Gruppe 1-1,,true,,669,294,16,16,301,0,0
1776900298453,475,Update Cart-1,200,,Thread-Gruppe 1-1,text,true,,9792,154,16,16,475,0,0
1776900298141,892,Update Cart,200,,Thread-Gruppe 1-2,text,true,,10461,448,16,16,310,0,0
1776900298141,310,Update Cart-0,302,,Thread-Gruppe 1-2,,true,,669,294,16,16,310,0,0
1776900298451,582,Update Cart-1,200,,Thread-Gruppe 1-2,text,true,,9792,154,16,16,582,0,0
1776900298455,587,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,9792,263,16,16,580,0,0
1776900297936,1141,List Products,200,,Thread-Gruppe 1-16,text,true,,112658,176,16,16,1098,0,0
1776900298152,1028,List Products,200,,Thread-Gruppe 1-14,text,true,,105228,176,16,16,883,0,0
1776900297363,1827,Look at Product,200,,Thread-Gruppe 1-4,text,true,,106181,163,16,16,1790,0,0
1776900298349,854,List Products,200,,Thread-Gruppe 1-15,text,true,,123956,176,16,16,803,0,0
1776900298845,486,Update Cart,200,,Thread-Gruppe 1-3,text,true,,10461,448,16,16,83,0,0
1776900298845,83,Update Cart-0,302,,Thread-Gruppe 1-3,,true,,669,294,16,16,83,0,0
1776900298928,403,Update Cart-1,200,,Thread-Gruppe 1-3,text,true,,9792,154,16,16,315,0,0
1776900297437,2002,Look at Product,200,,Thread-Gruppe 1-6,text,true,,150533,164,16,16,1805,0,0
1776900297861,1686,Look at Product,200,,Thread-Gruppe 1-9,text,true,,103098,164,16,16,1676,0,0
1776900299033,604,Logout,200,,Thread-Gruppe 1-2,text,true,,10250,402,16,16,199,0,0
1776900299033,199,Logout-0,302,,Thread-Gruppe 1-2,,true,,1132,252,16,16,199,0,0
1776900299232,405,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9118,150,16,16,405,0,0
1776900298928,709,Logout,200,,Thread-Gruppe 1-1,text,true,,10250,402,16,16,215,0,0
1776900298928,215,Logout-0,302,,Thread-Gruppe 1-1,,true,,1132,252,16,16,215,0,0
1776900299143,494,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9118,150,16,16,494,0,0
1776900299331,606,Logout,200,,Thread-Gruppe 1-3,text,true,,10250,402,16,16,206,0,0
1776900299331,206,Logout-0,302,,Thread-Gruppe 1-3,,true,,1132,252,16,16,206,0,0
1776900299537,400,Logout-1,200,,Thread-Gruppe 1-3,text,true,,9118,150,16,16,400,0,0
1776900299438,616,Add Product to Cart,200,,Thread-Gruppe 1-6,text,true,,9792,263,16,16,616,0,0
1776900299638,418,Home,200,,Thread-Gruppe 1-2,text,true,,9118,150,16,16,416,0,0
